# Vg      Vsd      Conductance
-0.49665552 -0.50000000 0.00000000
-0.49665552 -0.49665552 0.00000000
-0.49665552 -0.49331104 0.00000000
-0.49665552 -0.48996656 0.00000000
-0.49665552 -0.48662207 0.00000000
-0.49665552 -0.48327759 0.00000000
-0.49665552 -0.47993311 0.00000000
-0.49665552 -0.47658863 0.00000000
-0.49665552 -0.47324415 0.00000000
-0.49665552 -0.46989967 0.00000000
-0.49665552 -0.46655518 0.00000000
-0.49665552 -0.46321070 0.00000000
-0.49665552 -0.45986622 0.00000000
-0.49665552 -0.45652174 0.00000000
-0.49665552 -0.45317726 0.00000000
-0.49665552 -0.44983278 0.00000000
-0.49665552 -0.44648829 0.00000000
-0.49665552 -0.44314381 0.00000000
